PlayerId,FirstName,LastName,CommonName,ShortName,Gender,BirthDate,BirthCity,BirthCountry,Nationality,Height,Weight,Status,Hand,YearPro,SinglesWorldRank,DoublesWorldRank
74560770,Kristina,Novak,Kristina Novak,K. Novak,female,,,Slovenia,Slovenia,,,active,,,,
74560770,Alevtina,Ibragimova,Alevtina Ibragimova,A. Ibragimova,female,,,Russia,Russia,,,active,,,,
74560771,Jia-Jing,Lu,Lu Jia-Jing,Lu Jia-Jing,female,,,China PR,China PR,,,active,,,,
74560771,Na-Ri,Kim,Kim Na-Ri,Kim Na-Ri,female,,,Korea Republic,Korea Republic,,,active,,,,
74560772,Sheng,Tang,Tang Sheng,Tang Sheng,male,,,China PR,China PR,,,active,,,,
74560772,Courtney John,Lock,Courtney John Lock,C. Lock,male,,,Zimbabwe,Zimbabwe,,,active,Right,,,
74560773,Blake,Bayldon,Blake Bayldon,B. Bayldon,male,,,Australia,Australia,,,active,,,,47.0
74560773,Yuquan,Jin,Jin Yuquan,Jin Yuquan,male,,,China PR,China PR,,,active,,,,
74560774,Zekai,Li,Li Zekai,Li Zekai,male,,,China PR,China PR,,,active,,,,
74560774,Rei,Sakamoto,Rei Sakamoto,R. Sakamoto,male,,,Japan,Japan,,,active,Right,,,
74560774,Yufei,Ren,Ren Yufei,Ren Yufei,female,,,China PR,China PR,,,active,,,,
74560775,Han,Shi,Shi Han,Shi Han,female,,,China PR,China PR,,,active,,,,
74560775,Meiling,Wang,Wang Meiling,Wang Meiling,female,,,China PR,China PR,,,active,,,,
74560776,Xinxin,Yao,Yao Xinxin,Yao Xinxin,female,,,China PR,China PR,,,active,,,,
74560776,Erik,Grevelius,Erik Grevelius,E. Grevelius,male,,,Sweden,Sweden,,,active,,,,
74560777,Adam,Heinonen,Adam Heinonen,A. Heinonen,male,,,Sweden,Sweden,,,active,,,,
74560777,Raphael,Collignon,Raphael Collignon,R. Collignon,male,,"Rochester, MN",United States,Belgium,191.0,,active,Right,,41.0,
74560778,Sarah,Saito,Sarah Saito,S. Saito,female,,,Japan,Japan,,,active,,,,
74560778,Aoi,Ito,Aoi Ito,A. Ito,female,,,Japan,Japan,,,active,Right,,39.0,
74560779,Justin,Engel,Justin Engel,J. Engel,male,,,Germany,Germany,,,active,,,,
74560779,Mika,Stojsavljevic,Mika Stojsavljevic,M. Stojsavljevic,female,,,Great Britain,Great Britain,,,active,,,,
74560780,Henry,Bernet,Henry Bernet,H. Bernet,male,,,Switzerland,Switzerland,,,active,,,,
74560780,Mei,Yamaguchi,Mei Yamaguchi,M. Yamaguchi,female,,,Japan,Japan,,,active,,,,
74560781,Ayano,Shimizu,Ayano Shimizu,A. Shimizu,female,,,Japan,Japan,,,active,,,,
74560781,Eri,Shimizu,Eri Shimizu,E. Shimizu,female,,,Japan,Japan,,,active,,,,
74560781,Lyla,Middleton,Lyla Middleton,L. Middleton,female,,,United States,United States,,,active,,,,
74560782,Maria,Kononova,Maria Kononova,M. Kononova,female,,,Russia,Russia,,,active,,,,
74560782,Alicia,Herrero Linana,Alicia Herrero Linana,A. Herrero Linana,female,,,Spain,Spain,,,active,,,,
74560783,Melany,Krywoj,Melany Krywoj,M. Krywoj,female,,,Argentina,Argentina,,,active,,,,
74560783,Levi,Liu,Liu Levi,Liu Levi,female,,,China PR,China PR,,,active,,,,
74560784,Zhuoma,Ni Ma,Ni Ma Zhuoma,Ni Ma Zhuoma,female,,,China PR,China PR,,,active,,,,
74560784,Akasha,Urhobo,Akasha Urhobo,A. Urhobo,female,,,United States,United States,,,active,,,,
74560785,Jiaqi,Wang,Wang Jiaqi,Wang Jiaqi,female,,,China PR,China PR,,,active,,,,
74560785,I-Hsuan,Cho,Cho I-Hsuan,Cho I-Hsuan,female,,,Chinese Taipei,Chinese Taipei,,,active,,,,
74560786,Yi,Cho,Cho Yi,Cho Yi,female,,,Chinese Taipei,Chinese Taipei,,,active,,,,
74560786,Justine,Leong,Justine Leong,J. Leong,female,,,Hong Kong SAR,Hong Kong SAR,,,active,,,,
74560787,Fangzhou,Liu,Liu Fangzhou,Liu Fangzhou,female,,,China PR,China PR,,,active,,,,
74560787,Karina,Miller,Karina Miller,K. Miller,female,,,United States,United States,,,active,,,,
74560788,Jazmin,Ortenzi,Jazmin Ortenzi,J. Ortenzi,female,,,Argentina,Argentina,,,active,,,,
74560788,Sara,Alba Verastegui,Sara Alba Verastegui,S. Alba Verastegui,female,,,Colombia,Colombia,,,active,,,,
74560788,Maria Jose,Sanchez Uribe,Maria Sanchez Uribe,M. Sanchez Uribe,female,,,Colombia,Colombia,,,active,,,,
74560789,Maria,Torres Murcia,Maria Torres Murcia,M. Torres Murcia,female,,,Colombia,Colombia,,,active,,,,
74560789,Theo,Papamalamis,Theo Papamalamis,T. Papamalamis,male,,,France,France,,,active,,,,
74560790,Daria,Kudashova,Daria Kudashova,D. Kudashova,female,,,Russia,Russia,,,active,,,,
74560790,Haruka,Kaji,Haruka Kaji,H. Kaji,female,,,Japan,Japan,,,active,,,,
74560791,Jimar,Gerald Gonzalez,Jimar Gerald Gonzalez,J. Gerald Gonzalez,female,,,Chile,Chile,,,active,,,,
74560791,Abigail,Rencheli,Abigail Rencheli,A. Rencheli,female,,,Moldova,Moldova,,,active,,,,
74560792,Usue Maitane,Arconada,Usue Maitane Arconada,U. Arconada,female,,,United States,United States,,,active,Right,,,
74560792,Ayana,Akli,Ayana Akli,A. Akli,female,,,United States,United States,,,active,,,,
74560793,Frances,Pate,Frances Pate,F. Pate,female,,,United States,United States,,,active,,,,
74560793,Chelsea,Sawyer,Chelsea Sawyer,C. Sawyer,female,,,United States,United States,,,active,,,,
74560794,Julia,Caffarena,Julia Caffarena,J. Caffarena,female,,,Argentina,Argentina,,,active,,,,
74560794,Victoria,Bosio,Victoria Bosio,V. Bosio,female,,,Argentina,Argentina,,,active,,,,
74560795,Sara,Cakarevic,Sara Cakarevic,S. Cakarevic,female,,,France,France,,,active,,,,
74560795,Julie,Belgraver,Julie Belgraver,J. Belgraver,female,,,Netherlands,Netherlands,,,active,,,,
74560795,Ana,Candiotto,Ana Candiotto,Ana Candiotto,female,,,Brazil,Brazil,,,active,,,,
74560796,Luiza,Fullana,Luiza Fullana,Luiza Fullana,female,,,Brazil,Brazil,,,active,,,,
74560796,Margarita,Gasparyan,Margarita Gasparyan,M. Gasparyan,female,,,Russia,Russia,,,active,,,,
74560797,Lilli,Tagger,Lilli Tagger,L. Tagger,female,,,Austria,Austria,,,active,,,,
74560797,Sara,Saito,Sara Saito,S. Saito,female,,,Japan,Japan,,,active,,,,
74560798,Branko,Djuric,Branko Djuric,B. Djuric,male,,,Serbia and Montenegro,Serbia,,,active,,,,
74560798,Marko,Maksimovic,Marko Maksimovic,M. Maksimovic,male,,,Bosnia and Herzegovina,Bosnia and Herzegovina,,,active,,,,
74560799,Sol Ailin,Larraya Guidi,Sol Larraya Guidi,S. Larraya Guidi,female,,,Argentina,Argentina,,,active,,,,
74560799,Natalia,Trigosso,Natalia Trigosso,N. Trigosso,female,,,Bolivia,Bolivia,,,active,,,,
74560800,Carson,Branstine,Carson Branstine,C. Branstine,female,,,Canada,Canada,,,active,Right,,,
74560800,Nishesh,Basavareddy,Nishesh Basavareddy,N. Basavareddy,male,,"Newport Beach, CA",United States,United States,180.0,,active,Right,,47.0,
74560801,Vivian,Yang,Vivian Yang,V. Yang,female,,,New Zealand,New Zealand,,,active,,,,
74560801,Valentina,Ivanov,Valentina Ivanov,V. Ivanov,female,,,New Zealand,New Zealand,,,active,,,,
74560802,Matthew,Dellavedova,Matthew Dellavedova,M. Dellavedova,male,,,Australia,Australia,191.0,78.0,active,Right,,,
74560802,Cruz,Hewitt,Cruz Hewitt,C. Hewitt,male,,,Australia,Australia,,,active,,,,
74560802,Hayden,Jones,Hayden Jones,H. Jones,male,,,Australia,Australia,,,active,,,,
74560803,Pavle,Marinkov,Pavle Marinkov,P. Marinkov,male,,,Australia,Australia,,,active,,,,
74560803,Catherine,Aulia,Catherine Aulia,C. Aulia,female,,,Australia,Australia,,,active,,,,
74560804,Alana,Subasic,Alana Subasic,A. Subasic,female,,,Australia,Australia,,,active,,,,
74560804,Roger,Federer,Roger Federer,R. Federer,male,,Basel,Switzerland,Switzerland,185.0,85.0,active,Right,,,
74560805,James,Connel,James Connel,J. Connel,male,,,Great Britain,Great Britain,,,active,,,,
74560805,Isaac,Becroft,Isaac Becroft,I. Becroft,male,,,New Zealand,New Zealand,,,active,,,,
74560806,James,Watt,James Watt,J. Watt,male,,,New Zealand,New Zealand,,,active,,,,
74560806,Kasidit,Samrej,Kasidit Samrej,K. Samrej,male,,,Thailand,Thailand,,,active,Unknown,,,
74560807,Maksymilian,Samojlowicz,Maksymilian Samojlowicz,M. Samojlowicz,male,,,Poland,Poland,,,active,,,,
74560807,Seita,Watanabe,Seita Watanabe,S. Watanabe,male,,,Japan,Japan,180.0,75.0,active,Left,,,
74560808,Takeru,Yuzuki,Takeru Yuzuki,T. Yuzuki,male,,,Japan,Japan,,,active,,,,
74560808,Jacob,Bradshaw,Jacob Bradshaw,J. Bradshaw,male,,,Australia,Australia,,,active,,,,
74560809,Casey,Hoole,Casey Hoole,C. Hoole,male,,,Australia,Australia,,,active,,,,
74560809,Derek,Pham,Derek Pham,D. Pham,male,,,Australia,Australia,,,active,,,,
74560809,Tahlia,Kokkinis,Tahlia Kokkinis,T. Kokkinis,female,,,Australia,Australia,,,active,,,,
74560810,Madeleine,Brooks,Madeleine Brooks,M. Brooks,female,,,Great Britain,Great Britain,,,active,,,,
74560810,Lulu,Radovcic,Lulu Radovcic,L. Radovcic,female,,,Switzerland,Switzerland,,,active,,,21.0,
74560811,Mees,Rottgering,Mees Rottgering,M. Rottgering,male,,,Netherlands,Netherlands,,,active,,,,
74560811,Trevor,Svajda,Trevor Svajda,T. Svajda,male,,,United States,United States,,,active,,,,
74560812,JJ,Tracy,JJ Tracy,J. Tracy,male,,,United States,United States,,,active,,,,
74560812,Maaya,Rajeshwaran Revathi,Maaya Rajeshwaran Revathi,M. Rajeshwaran Revathi,female,,,India,India,,,active,,,,
74560813,Naho,Sato,Naho Sato,N. Sato,female,,,Japan,Japan,,,active,,,,
74560813,Juan Bautista,Torres,Juan Bautista Torres,Juan Bautista Torres,male,,,Argentina,Argentina,,,active,Right,,,
74560814,George,Goldhoff,George Goldhoff,G. Goldhoff,male,,,United States,United States,,,active,Right,,,
74560814,Trey,Hilderbrand,Trey Hilderbrand,T. Hilderbrand,male,,,United States,United States,,,active,,,,
74560815,Tennyson,Whiting,Tennyson Whiting,T. Whiting,male,,,United States,United States,183.0,79.0,active,Right,,,
74560815,Arthur,Gea,Arthur Gea,A. Gea,male,,,France,France,,,active,,,,
74560816,Lautaro,Midon,Lautaro Midon,L. Midon,male,,,Argentina,Argentina,,,active,,,,
74560816,Daniel,Merida Aguilar,Daniel Merida Aguilar,Daniel Merida Aguilar,male,,,Spain,Spain,,,active,,,,
74560817,Celine,Simunyu,Celine Simunyu,C. Simunyu,female,,,Republic of Ireland,Republic of Ireland,,,active,,,,
74560817,Leath,Baroudi,Leath Baroudi,L. Baroudi,female,,,Syria,Syria,,,active,,,,
74560818,Pavlos,Tsitsipas,Pavlos Tsitsipas,P. Tsitsipas,male,,,Greece,Greece,,,active,,,,
74560818,Malaika,Rapolu,Malaika Rapolu,M. Rapolu,female,,,United States,United States,,,active,,,,
74560819,Dimitra,Pavlou,Dimitra Pavlou,D. Pavlou,female,,,Greece,Greece,,,active,,,,
74560819,Tatiana,Barkova,Tatiana Barkova,T. Barkova,female,,,Russia,Russia,,,active,,,,
74560820,Colton,Smith,Colton Smith,C. Smith,male,,,United States,United States,,,active,,,,
74560820,Cori,Gauff,Cori Gauff,C. Gauff,female,,"Delray Beach, FL",United States,United States,175.0,,active,Right,,1.0,
74560821,Claudia Sofia,Martinez Solis,Claudia Sofia Martinez Solis,C. Martinez Solis,female,,,Mexico,Mexico,,,active,,,,
74560821,Deniz,Dilek,Deniz Dilek,D. Dilek,female,,,Türkiye,Türkiye,,,active,,,,
74560822,Taha,Baadi,Taha Baadi,T. Baadi,male,,,Canada,Morocco,,,active,,,,
74560822,Luca,Preda,Luca Preda,L. Preda,male,,,Romania,Romania,,,active,,,,
74560822,Kaitlin,Quevedo,Kaitlin Quevedo,K. Quevedo,female,,,United States,United States,,,active,,,,
74560823,Corentin,Denolly,Corentin Denolly,C. Denolly,male,,,France,France,185.0,77.0,active,Left,,,
74560823,Julieta,Pareja,Julieta Pareja,J. Pareja,female,,,United States,United States,,,active,,,,
74560824,Celia,Cervino Ruiz,Celia Cervino Ruiz,Celia Cervino Ruiz,female,,,Spain,Spain,,,active,,,,
74560824,Ines,Murta,Ines Murta,I. Murta,female,,,Portugal,Portugal,,,active,,,,
74560825,Angelina,Voloshchuk,Angelina Voloshchuk,Angelina Voloshchuk,female,,,Portugal,Portugal,,,active,,,,
74560825,Lian,Tran,Lian Tran,L. Tran,female,,,Netherlands,Netherlands,,,active,,,,
74560826,Diego,Dedura-Palomero,Diego Dedura-Palomero,D. Dedura-Palomero,male,,,Germany,Germany,,,active,,,,
74560826,Mircea-Alexandru,Jecan,Mircea-Alexandru Jecan,M. Jecan,male,,,Romania,Romania,180.0,72.0,active,Left,,,
74560827,David,Pichler,David Pichler,D. Pichler,male,,,Austria,Austria,180.0,70.0,active,Left,,,
74560827,Elmer,Moller,Elmer Moller,E. Moller,male,,,Denmark,Denmark,,,active,,,,
74560828,Teodora,Kostovic,Teodora Kostovic,T. Kostovic,female,,,Serbia,Serbia,,,active,,,,
74560828,Elmer,Møller,Elmer Møller,E. Møller,male,,,Denmark,Denmark,,,active,,,,
74560829,Ane,Mintegi Del Olmo,Ane Mintegi Del Olmo,A. Mintegi Del Olmo,female,,,Spain,Spain,,,active,,,,
74560829,Ruth,Roura Llaverias,Ruth Roura Llaverias,Ruth Roura Llaverias,female,,,Spain,Spain,,,active,,,,
74560829,Yaroslava,Bartashevich,Yaroslava Bartashevich,Y. Bartashevich,female,,,Russia,Russia,,,active,,,,
74560830,Astrid,Brune Olsen,Astrid Brune Olsen,A. Brune Olsen,female,,,Norway,Norway,,,active,,,,
74560830,Arianna,Zucchini,Arianna Zucchini,A. Zucchini,female,,,Italy,Italy,,,active,,,,
74560831,Vilius,Gaubas,Vilius Gaubas,V. Gaubas,male,,,Lithuania,Lithuania,,,active,,,,
74560831,Federico,Bondioli,Federico Bondioli,F. Bondioli,male,,,Italy,Italy,,,active,,,,
74560832,Carlo Alberto,Caniato,Carlo Alberto Caniato,C. Caniato,male,,,Italy,Italy,,,active,Right,,,
74560832,Filippo,Romano,Filippo Romano,F. Romano,male,,,Italy,Italy,,,active,,,,
74560833,Ksenia,Efremova,Ksenia Efremova,K. Efremova,female,,,France,France,,,active,,,,
74560833,Yelyzaveta,Kotliar,Yelyzaveta Kotliar,Y. Kotliar,female,,,Ukraine,Ukraine,,,active,,,,
74560834,Diae,El Jardi,Diae El Jardi,D. El Jardi,female,,,Morocco,Morocco,,,active,,,,
74560834,Patrick,Zahraj,Patrick Zahraj,P. Zahraj,male,,,Germany,Germany,,,active,,,,
74560835,Karue,Sell,Karue Sell,K. Sell,male,,,Brazil,Brazil,183.0,81.0,active,Right,,,
74560835,Tatiana,Pieri,Tatiana Pieri,T. Pieri,female,,,Italy,Italy,,,active,,,,
74560836,Amanda,Nava Elkin,Amanda Nava Elkin,A. Nava Elkin,female,,,Mexico,Mexico,,,active,,,,
74560836,Clement,Tabur,Clement Tabur,C. Tabur,male,,,France,France,,,active,,,,
74560837,Moise,Kouame,Moise Kouame,M. Kouame,male,,,France,France,,,active,,,,
74560837,Amarni,Banks,Amarni Banks,A. Banks,female,,,England,England,,,active,,,,
74560838,Mingge,Xu,Mingge Xu,M. Xu,female,,,Great Britain,Great Britain,,,active,,,,
74560838,Hanne,Vandewinkel,Hanne Vandewinkel,H. Vandewinkel,female,,,Belgium,Belgium,,,active,,,,
74560839,Anouck,Vrancken Peeters,Anouck Vrancken Peeters,A. Vrancken Peeters,female,,,Netherlands,Netherlands,,,active,,,,
74560839,Sarah,Van Emst,Sarah Van Emst,S. Van Emst,female,,,Netherlands,Netherlands,,,active,,,,
74560840,Isis Louise,Van Den Broek,Isis Van Den Broek,I. Van Den Broek,female,,,Netherlands,Netherlands,,,active,,,,
74560840,Ariana,Geerlings,Ariana Geerlings,A. Geerlings,female,,,Spain,Spain,,,active,,,,
74560841,David,Stevenson,David Stevenson,D. Stevenson,male,,Stevenage,Great Britain,Great Britain,196.0,,active,Right,,,47.0
74560841,Max,Schoenhaus,Max Schoenhaus,M. Schoenhaus,male,,,Germany,Germany,,,active,,,,
74560842,Hannah,Klugman,Hannah Klugman,H. Klugman,female,,,Great Britain,Great Britain,,,active,Right,,,
74560842,Nerman,Fatic,Nerman Fatic,N. Fatic,male,,,Bosnia and Herzegovina,Bosnia and Herzegovina,191.0,88.0,active,Right,,,
74560843,Alvaro,Guillen Meza,Alvaro Guillen Meza,A. Guillen Meza,male,,,Ecuador,Ecuador,,,active,Left,,,
74560843,Chris,Rodesch,Chris Rodesch,C. Rodesch,male,,,Luxembourg,Luxembourg,,,active,,,,
74560843,Murphy,Cassone,Murphy Cassone,M. Cassone,male,,,United States,United States,,,active,,,,
74560844,Ella,McDonald,Ella McDonald,E. McDonald,female,,,Great Britain,Great Britain,,,active,,,,
74560844,Ranah,Stoiber,Ranah Stoiber,R. Stoiber,female,,,Great Britain,Great Britain,,,active,,,,
74560845,Holly,Hutchinson,Holly Hutchinson,H. Hutchinson,female,,,Great Britain,Great Britain,,,active,,,,
74560845,Alessandra,Mazzola,Alessandra Mazzola,A. Mazzola,female,,,Italy,Italy,,,active,,,,
74560846,Camilla,Franzin,Camilla Franzin,C. Franzin,female,,,Italy,Italy,,,active,,,,
74560846,Cecilia,Franzin,Cecilia Franzin,C. Franzin,female,,,Italy,Italy,,,active,,,,
74560847,Ekaterina,Ovcharenko,Ekaterina Ovcharenko,E. Ovcharenko,female,,,Russia,Russia,,,active,,,,
74560847,Raul,Brancaccio,Raul Brancaccio,R. Brancaccio,male,,,Italy,Italy,183.0,72.0,active,Right,,,
74560848,Ryan,Nijboer,Ryan Nijboer,R. Nijboer,male,,,Netherlands,Netherlands,,,active,Left,,,
74560848,Oleg,Prihodko,Oleg Prihodko,O. Prihodko,male,,,Ukraine,Ukraine,,,active,Unknown,,,
74560849,Oliver,Tarvet,Oliver Tarvet,O. Tarvet,male,,,Great Britain,Great Britain,,,active,,,,
74560849,Lui,Maxted,Lui Maxted,L. Maxted,male,,,Great Britain,Great Britain,,,active,,,,
74560850,Ray,Ho,Ho Ray,Ho Ray,male,,,Chinese Taipei,Chinese Taipei,,,active,Left,,,
74560850,Bernard,Tomic,Bernard Tomic,B. Tomic,male,,,Australia,Australia,196.0,91.0,active,Right,,,
74560850,Patrick,Maloney,Patrick Maloney,P. Maloney,male,,,United States,United States,,,active,,,,
74560851,Daniel,Milavsky,Daniel Milavsky,D. Milavsky,male,,,United States,United States,,,active,,,,
74560851,Karl,Poling,Karl Poling,K. Poling,male,,,United States,United States,,,active,,,,
74560852,Michael,Zheng,Michael Zheng,M. Zheng,male,,,United States,United States,,,active,,,,
74560852,June,Bjork,June Bjork,J. Bjork,female,,,Sweden,Sweden,,,active,,,,
74560853,Ida,Johansson,Ida Johansson,I. Johansson,female,,,Sweden,Sweden,,,active,,,,
74560853,Darja,Vidmanova,Darja Vidmanova,D. Vidmanova,female,,,Czech Republic,Czechia,,,active,Unknown,,,
74560854,Lea,Ma,Lea Ma,L. Ma,female,,,United States,United States,,,active,,,,
74560854,Mary,Lewis,Mary Lewis,M. Lewis,female,,,United States,United States,,,active,,,,
74560855,Brandy,Walker,Brandy Walker,B. Walker,female,,,United States,United States,,,active,,,,
74560855,Mathilde,Lollia,Mathilde Lollia,M. Lollia,female,,,France,France,,,active,,,,
74560856,Antoine,Ghibaudo,Antoine Ghibaudo,A. Ghibaudo,male,,,France,France,,,active,,,,
74560856,Tristan,McCormick,Tristan McCormick,T. McCormick,male,,,United States,United States,,,active,,,,
74560857,Quinn,Vandecasteele,Quinn Vandecasteele,Q. Vandecasteele,male,,,United States,United States,,,active,,,,
74560857,Theodore,Winegar,Theodore Winegar,T. Winegar,male,,,United States,United States,,,active,,,,
74560857,Olle,Wallin,Olle Wallin,O. Wallin,male,,,Sweden,Sweden,,,active,,,,
74560858,Sonja,Zhenikhova,Sonja Zhenikhova,S. Zhenikhova,female,,,Germany,Germany,,,active,,,,
74560858,Alan,Magadan,Alan Magadan,A. Magadan,male,,,Mexico,Mexico,,,active,,,,
74560859,Nicolai,Budkov,Nicolai Budkov,N. Budkov Kjaer,male,,,Norway,Norway,,,active,,,,
74560859,Giulia,Safina Popa,Giulia Safina Popa,G. Safina Popa,female,,,Romania,Romania,,,active,,,,
74560860,Valentina,Steiner,Valentina Steiner,V. Steiner,female,,,Germany,Germany,,,active,,,,
74560860,Alice,Rame,Alice Rame,A. Rame,female,,,France,France,,,active,,,,
74560861,Amir,Hossein Badi,Amir Hossein Badi,A. Hossein Badi,male,,,IR Iran,IR Iran,,,active,,,,
74560861,Alisa,Oktiabreva,Alisa Oktiabreva,A. Oktiabreva,female,,,Russia,Russia,,,active,,,,
74560862,Sofia,Costoulas,Sofia Costoulas,S. Costoulas,female,,,Belgium,Belgium,,,active,Right,,,
74560862,Lena,Couto,Lena Couto,Lena Couto,female,,,Portugal,Portugal,,,active,,,,
74560863,Analu,Freitas,Analu Freitas,Analu Freitas,female,,,Portugal,Portugal,,,active,,,,
74560863,Francisca,Laundes,Francisca Laundes,Francisca Laundes,female,,,Portugal,Portugal,,,active,,,,
74560863,Mana,Ayukawa,Mana Ayukawa,M. Ayukawa,female,,,Japan,Japan,,,active,,,,
74560864,Ho,Ray,Ray Ho,Ray Ho,male,,,Chinese Taipei,Chinese Taipei,188.0,85.0,active,,,,36.0
74560864,Nico,Hipfl,Nico Hipfl,N. Hipfl,male,,,Austria,Austria,,,active,,,,
74560865,Galina,Voskoboeva,Galina Voskoboeva,G. Voskoboeva,female,,,Soviet Union,Kazakhstan,183.0,67.0,active,Right,,,
74560865,Ingrid,Martins,Ingrid Martins,Ingrid Martins,female,,,Brazil,Brazil,,,active,,,,
74560866,Alena,Kovackova,Alena Kovackova,A. Kovackova,female,,,Czechia,Czechia,,,active,,,,
74560866,Ivana,Sebestova,Ivana Sebestova,I. Sebestova,female,,,Czech Republic,Czechia,,,active,,,,
74560867,Miriana,Tona,Miriana Tona,M. Tona,female,,,Italy,Italy,,,active,,,,
74560867,Pablo Lllamas,Ruiz,Pablo Ruiz,P. Ruiz,male,,,Spain,Spain,,,active,Left,,,
74560868,Teresa,Franco Dias,Teresa Franco Dias,Teresa Franco Dias,female,,,Portugal,Portugal,,,active,,,,
74560868,Rinko,Matsuda,Rinko Matsuda,R. Matsuda,female,,,Japan,Japan,,,active,,,,
74560869,Nicolas,Arseneault,Nicolas Arseneault,N. Arseneault,male,,,Canada,Canada,,,active,,,,
74560869,Monika,Stankiewicz,Monika Stankiewicz,M. Stankiewicz,female,,,Poland,Poland,,,active,,,,
74560870,Petr,Brunclik,Petr Brunclik,P. Brunclik,male,,,Czech Republic,Czechia,,,active,,,,
74560870,Olaf,Pieczkowski,Olaf Pieczkowski,O. Pieczkowski,male,,,Poland,Poland,,,active,,,,
74560870,Aleksandr,Binda,Aleksandr Binda,A. Binda,male,,,Russia,Russia,,,active,,,,
74560871,Filip,Pieczonka,Filip Pieczonka,F. Pieczonka,male,,,Poland,Poland,,,active,,,,
74560871,Rafael,Jodar,Rafael Jodar,Rafael Jodar,male,,,Spain,Spain,,,active,,,,
74560872,Maximus,Jones,Maximus Jones,M. Jones,male,,,Thailand,Thailand,,,active,,,,
74560872,Margaret,Navarro,Margaret Navarro,M. Navarro,female,,,United States,United States,,,active,Right,,,
74560873,Stefan,Dostanic,Stefan Dostanic,S. Dostanic,male,,,United States,United States,,,active,Left,,,
74560873,Ella,Franz,Ella Franz,E. Franz,female,,,United States,United States,,,active,,,,
74560874,Laura,Tapia Gonzalez,Laura Tapia,Laura Tapia,female,,,Spain,Spain,,,active,,,,
74560874,Anna,Bennett,Anna Bennett,A. Bennett,female,,,United States,United States,,,active,,,,
74560875,Anna,Frey,Anna Frey,A. Frey,female,,,United States,United States,,,active,,,,
74560875,Julia,Garcia Ruiz,Julia Garcia Ruiz,J. Garcia Ruiz,female,,,Mexico,Mexico,,,active,,,,
74560876,Valerie,Glozman,Valerie Glozman,V. Glozman,female,,,United States,United States,,,active,,,,
74560876,Janice,Tjen,Janice Tjen,J. Tjen,female,,,Indonesia,Indonesia,,,active,,,,
74560877,Preston,Stearns,Preston Stearns,P. Stearns,male,,,United States,United States,,,active,,,,
